name,price,description,sustainability_features,rating_x,number_of_reviews,product_page_url,product_id,url,rating_y,author,date,content,sentiment_score,cot_reasoning
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,Jessica Grefkowicz,"Reviewed in the United States on December 4, 2023","We will always support and purchase Dr. Bronners products. They are a company, brand, and family that truly cares about their products and customers. They volunteer thousands of dollars to organozations that I deeply care about, and they represent at Burning Man too! Their soaps are clean and has so many uses! And the different scents are great, my favorate are almond and lavender.",1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,Michael S.,"Reviewed in the United States on March 25, 2024",Good price,1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,Rijé M,"Reviewed in the United States on March 12, 2024",Always ago to for me,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,Arthur C.,"Reviewed in the United States on November 21, 2023","I recently tried Dr. Bronner's soap as a body wash, and I must say, the scent is absolutely delightful. Smells wonderful and really refreshing-clean. Once use this soap, you never go back to other body shampoos because none of them quite match up. Highly recommend!",1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,Myself,"Reviewed in the United States on January 24, 2024",Used for houseplants to wash and remove bugs worked awesome,0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,Amelia Mia,"Reviewed in the United States on September 10, 2023",I love this product and would 10 out of 10 recommend it to anyone and everyone and I’ve been using it as a body was for almost 11 years now and it’s the only thing that works for my sensitive skin on my body and face,2,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,Michael,"Reviewed in the United States on December 23, 2023",This is a great product for tattoo and piercings after care I recommend it to all my clients,1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,Jes,"Reviewed in the United States on June 26, 2017","Do not listen to people saying it's too harsh on the skin or hair when THEY ADMIT THEY DON'T FOLLOW DIRECTIONS OF DILUTING.Natural,  organic oils are THE BEST things you can do to your hair,  face, body and home!! It's the toxic chemicals (bleach, borax, parabens, sulfates) that are poisoning us.Everyone has different skin therefore some people may need to dilute this a lot or just a little,  find what works for you. Bit I assure you there is a combination that will work for you.Do not listen to these licensed estheticians and hair stylists feeding you crap about only buying their high end products. That's why they LIE about these natural products because they can't sell them in their salon.I use this for everything!! Laundry soap, all purpose cleaner, floor cleaner,  hand soap, dish soap, body wash, shave lotion, shampoo and dog shampoo!! I like getting the unscented that way I can add my essential oils to it but all of them smell amazing!!Dr Bronner also sells hang sanitizer, hair rinse, hair creme, different body washes/ shave lotion and many other items on their website.",0,No strong positive or negative words found; marked as neutral.
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,PlainTruth,"Reviewed in the United States on February 19, 2019","After decades of suffering and trying every product out there, I might have finally found something I'm not (and hopefully won't become) allergic to. Since getting this, I've used it for everything (body, hair, dish washing and laundry) and, so far so good, I'm loving it. For body, hair, and dish washing, I dilute it to a 1 to 5 ratio. In a 12oz foaming soap dispenser, I fill it to the 2oz line with Dr. Bronner's, and then the rest of the way with distilled water. For laundry, it depends on your machine, but for mine I put 2oz of Dr. Bronner's in the detergent dispenser, and 2oz of distilled white vinegar in the fabric softener dispenser. The distilled white vinegar is optional, but it helps the soap rinse out completely, is a natural fabric softener, and no, your clothes don't come out smelling like vinegar, in fact, they don't come out smelling like anything at all, which is more ""unscented"" than any unscented (free of dyes and perfumes) product I ever used or tried.",1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,Krista,"Reviewed in the United States on October 26, 2023",I used it to spray down my plans to get rid of any mites! Fantastic highly recommended,1,Identified positive words suggesting satisfaction or recommendation.
"Dr. Bronner's, Baby Soap Liquid Castile, 8 Fl Oz",9.99,"MADE WITH ORGANIC OILS and CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 90% organic ingredients. Over 70% of ingredients are certified fair trade, meaning ethical working conditions and fair prices.
GOOD FOR YOUR BODY and THE PLANET: Dr. Bronner's liquid soaps are fully biodegradable and use all-natural, vegan ingredients that pose no threat to the environment. Our products and ingredients are never tested on animals and are cruelty-free.
NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounceâ€”no synthetic preservatives, thickeners, or foaming agentsâ€”which is good for the environment and great for your skin!
3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets and more. More soap per bottle means less waste in packaging!
PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using and increasing demand for recycled plastic bottles. This eliminates waste and has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.8 out of 5 stars,"6,761 ratings",https://www.amazon.com/BRONNERS-Organic-Mild-Baby-Soap/dp/B00LH3SLAU/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ehJzilY-h-EMJCiE318dfg7VZydYIWWmW4wI2icvBuD0mmrQnRoVT12mbm6hJZVnd6Hyx06oZb191PYlmcGojYG8fr-0R2YwUWS_dbJhA7xPLvG7__2Xl_qtFMtnHcKC43ldsFn-J7afqqZIn68g-A.Q9MTkOqDQR9PK-AQ9he66oKbWQcGDpaKeRFu8KhGcGg&dib_tag=se&qid=1727753353&rnid=2941120011&s=baby-products&sr=1-3&srs=23176677011,B00LH3SLAU,https://www.amazon.com/product-reviews/B00LH3SLAU/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,five_star,Marty,"Reviewed in the United States on November 24, 2023",It leaves my hands nice and moisturized without feeling greasy.,0,No strong positive or negative words found; marked as neutral.
